算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-土耳其进行曲_smc,smc,176,179,40,40,13694.7,13711.3,16.6,15.14918918918918,1.4508108108108217
smc_11-21-土耳其进行曲_smc,smc,177,180,44,44,13700.2,13715.8,15.6,15.14918918918918,0.45081081081082
smc_11-21-土耳其进行曲_smc,smc,178,181,52,52,13745.4,13762.6,17.2,15.14918918918918,2.0508108108108196
smc_11-21-土耳其进行曲_smc,smc,179,182,51,51,13827.6,13859.4,31.8,15.14918918918918,16.65081081081082
smc_11-21-土耳其进行曲_smc,smc,180,183,52,52,13922.0,13933.2,11.2,15.14918918918918,-3.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,181,184,51,51,13991.8,14028.8,37.0,15.14918918918918,21.85081081081082
smc_11-21-土耳其进行曲_smc,smc,182,185,49,49,14236.8,14256.6,19.8,15.14918918918918,4.650810810810821
smc_11-21-土耳其进行曲_smc,smc,183,186,32,32,14246.7,14261.7,15.0,15.14918918918918,-0.14918918918917967
smc_11-21-土耳其进行曲_smc,smc,184,187,20,20,14251.1,14271.5,20.4,15.14918918918918,5.250810810810819
smc_11-21-土耳其进行曲_smc,smc,185,188,49,49,14923.0,14940.0,17.0,15.14918918918918,1.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,186,189,37,37,14933.1,14949.1,16.0,15.14918918918918,0.8508108108108203
smc_11-21-土耳其进行曲_smc,smc,187,190,25,25,14934.5,14949.7,15.2,15.14918918918918,0.05081081081081962
